policy,seed,job_id,circuit,width,shots,arrival_s,start_s,wait_s,target,snapshot_id,esp_predicted,fidelity,floor_2q,floor_ro,slo_violated,deadline_s,deadline_met,unplaced
round-robin/v0,1004,bj-0265,qpeexact_08,8,4000,72668.774068,72668.774068,0,sim/ibm-sherbrooke-r,replay-153dc93f00a5,0,0.007000,0,0.015388,False,72994.973815,True,False
round-robin/v0,1004,bj-0266,wstate_06,6,500,72708.892137,72708.892137,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.604000,0,0,False,74393.133708,True,False
round-robin/v0,1004,bj-0267,ghz_04,4,500,72720.181339,72720.181339,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.870000,0.003832,0,True,0,True,False
round-robin/v0,1004,bj-0268,qpeexact_12,12,2000,72930.182548,72930.182548,0,sim/ibm-sherbrooke-r,replay-153dc93f00a5,0,0.000000,0.005911,0,False,0,True,False
round-robin/v0,1004,bj-0269,bv_20,20,500,73188.062731,73188.062731,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.003000,0,0,False,0,True,False
round-robin/v0,1004,bj-0270,bv_16,16,500,73376.782991,73376.782991,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.238000,0,0.017243,False,0,True,False
round-robin/v0,1004,bj-0271,bv_20,20,500,73397.852865,73397.852865,0,sim/ibm-sherbrooke-r,replay-a290eaeeffb8,0,0.095000,0.004775,0,False,74053.177810,True,False
round-robin/v0,1004,bj-0272,wstate_10,10,1000,73417.455732,73417.455732,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.436000,0,0,False,75031.582493,True,False
round-robin/v0,1004,bj-0273,ghz_04,4,2000,73435.723222,73435.723222,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.870000,0,0,False,0,True,False
round-robin/v0,1004,bj-0274,bv_12,12,4000,73522.297509,73522.297509,0,sim/ibm-sherbrooke-r,replay-a290eaeeffb8,0,0.123000,0,0,False,0,True,False
round-robin/v0,1004,bj-0275,ghz_12,12,4000,73588.767445,73588.767445,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.064000,0,0,False,0,True,False
round-robin/v0,1004,bj-0276,wstate_18,18,1000,73891.932018,73891.932018,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.070000,0.004524,0.015661,True,0,True,False
round-robin/v0,1004,bj-0277,bv_12,12,1000,73907.315998,73907.315998,0,sim/ibm-sherbrooke-r,replay-d47053bc3731,0,0.147000,0,0,False,0,True,False
round-robin/v0,1004,bj-0278,grover_05,5,1000,74458.084277,74458.084277,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.088681,0,0,False,0,True,False
round-robin/v0,1004,bj-0279,wstate_18,18,4000,74854.413542,74854.413542,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.070000,0,0.007672,True,0,True,False
round-robin/v0,1004,bj-0280,wstate_14,14,4000,75323.619989,75323.619989,0,sim/ibm-sherbrooke-r,replay-e2b0805a9827,0,0.033000,0,0,False,0,True,False
round-robin/v0,1004,bj-0281,wstate_10,10,500,75441.704637,75441.704637,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.436000,0.007082,0,False,0,True,False
round-robin/v0,1004,bj-0282,bv_16,16,2000,75490.317244,75490.317244,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.238000,0,0,False,0,True,False
round-robin/v0,1004,bj-0283,dj_03,3,500,75961.472566,75961.472566,0,sim/ibm-sherbrooke-r,replay-76683f751b87,0,0.933000,0,0,False,0,True,False
round-robin/v0,1004,bj-0284,qpeexact_08,8,500,75965.861651,75965.861651,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.244000,0,0,False,77303.310133,True,False
round-robin/v0,1004,bj-0285,grover_03,3,2000,76239.056323,76239.056323,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.775000,0,0,False,0,True,False
round-robin/v0,1004,bj-0286,dj_14,14,2000,76256.471988,76256.471988,0,sim/ibm-sherbrooke-r,replay-3d11024fae85,0,0.033000,0,0,False,77695.771593,True,False
round-robin/v0,1004,bj-0287,grover_03,3,1000,76428.316489,76428.316489,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.655000,0,0,False,0,True,False
round-robin/v0,1004,bj-0288,qpeexact_08,8,4000,76431.624293,76431.624293,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.071000,0,0.008519,True,0,True,False
round-robin/v0,1004,bj-0289,grover_05,5,500,76585.436014,76585.436014,0,sim/ibm-sherbrooke-r,replay-3d11024fae85,0,0.098681,0,0,False,0,True,False
round-robin/v0,1004,bj-0290,ghz_16,16,4000,76985.326312,76985.326312,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.019000,0.006597,0.011039,False,0,True,False
round-robin/v0,1004,bj-0291,bv_04,4,2000,77770.275611,77770.275611,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.861000,0.007305,0,False,0,True,False
round-robin/v0,1004,bj-0292,wstate_06,6,1000,78383.930052,78383.930052,0,sim/ibm-sherbrooke-r,replay-561da5a16ebc,0,0.814000,0,0,False,0,True,False
round-robin/v0,1004,bj-0293,wstate_10,10,500,78921.970669,78921.970669,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.436000,0,0,False,79723.439961,True,False
round-robin/v0,1004,bj-0294,bv_04,4,1000,79374.638629,79374.638629,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.861000,0,0,False,0,True,False
round-robin/v0,1004,bj-0295,bv_12,12,1000,79441.206699,79441.206699,0,sim/ibm-sherbrooke-r,replay-2284bcf39c21,0,0.115000,0,0,False,0,True,False
round-robin/v0,1004,bj-0296,bv_08,8,4000,79442.826438,79442.826438,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.560000,0,0.014794,False,0,True,False
round-robin/v0,1004,bj-0297,qpeexact_04,4,500,79482.687456,79482.687456,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.740000,0.007364,0.011878,False,0,True,False
round-robin/v0,1004,bj-0298,qpeexact_12,12,500,79499.357066,79499.357066,0,sim/ibm-sherbrooke-r,replay-2284bcf39c21,0,0.002000,0,0,False,0,True,False
round-robin/v0,1004,bj-0299,bv_12,12,2000,79628.522542,79628.522542,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.212000,0,0,False,0,True,False
round-robin/v0,1004,bj-0300,dj_10,10,4000,79643.644606,79643.644606,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.267000,0,0,False,0,True,False
round-robin/v0,1004,bj-0301,ghz_02,2,2000,79747.376789,79747.376789,0,sim/ibm-sherbrooke-r,replay-2284bcf39c21,0,0.955000,0,0,False,0,True,False
round-robin/v0,1004,bj-0302,qpeexact_04,4,4000,79774.246357,79774.246357,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.638000,0,0,False,0,True,False
round-robin/v0,1004,bj-0303,wstate_03,3,500,79795.122669,79795.122669,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.902000,0.004888,0,True,0,True,False
round-robin/v0,1004,bj-0304,grover_05,5,2000,79887.819477,79887.819477,0,sim/ibm-sherbrooke-r,replay-0a4a2c1049f5,0,0.092681,0.004877,0,False,0,True,False
round-robin/v0,1004,bj-0305,ghz_08,8,1000,80136.297365,80136.297365,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.581000,0.003591,0.018211,True,0,True,False
round-robin/v0,1004,bj-0306,ghz_02,2,2000,80622.294492,80622.294492,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.917000,0,0,False,0,True,False
round-robin/v0,1004,bj-0307,wstate_18,18,500,80810.403054,80810.403054,0,sim/ibm-sherbrooke-r,replay-2ec4df19c13c,0,0.025000,0.006037,0.013232,False,81742.429145,True,False
round-robin/v0,1004,bj-0308,qpeexact_12,12,1000,80867.430007,80867.430007,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.005000,0,0,False,81847.974312,True,False
round-robin/v0,1004,bj-0309,ghz_16,16,1000,80868.687784,80868.687784,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.173000,0,0,False,82109.649739,True,False
round-robin/v0,1004,bj-0310,grover_05,5,2000,81024.073556,81024.073556,0,sim/ibm-sherbrooke-r,replay-98a0a4bda545,0,0.100681,0.005916,0,False,81563.446593,True,False
round-robin/v0,1004,bj-0311,qpeexact_04,4,2000,81041.069420,81041.069420,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.638000,0,0,False,0,True,False
round-robin/v0,1004,bj-0312,bv_08,8,4000,81046.858080,81046.858080,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.466000,0,0,False,0,True,False
round-robin/v0,1004,bj-0313,bv_20,20,4000,82428.811698,82428.811698,0,sim/ibm-sherbrooke-r,replay-7abc425223b8,0,0.066000,0,0,False,83817.326838,True,False
round-robin/v0,1004,bj-0314,ghz_04,4,500,82436.416618,82436.416618,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.717000,0,0,False,82933.627826,True,False
round-robin/v0,1004,bj-0315,wstate_06,6,500,83062.244750,83062.244750,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.604000,0,0,False,83670.395231,True,False
round-robin/v0,1004,bj-0316,wstate_06,6,4000,83065.986889,83065.986889,0,sim/ibm-sherbrooke-r,replay-b3d6515f1293,0,0.776000,0,0,False,0,True,False
round-robin/v0,1004,bj-0317,wstate_18,18,2000,83653.215216,83653.215216,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.007000,0,0,False,0,True,False
round-robin/v0,1004,bj-0318,ghz_16,16,1000,83776.211867,83776.211867,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.173000,0,0,False,84660.261434,True,False
round-robin/v0,1004,bj-0319,ghz_08,8,2000,83843.979848,83843.979848,0,sim/ibm-sherbrooke-r,replay-4fec35408000,0,0.200000,0.003721,0,True,0,True,False
round-robin/v0,1004,bj-0320,ghz_12,12,2000,83850.799771,83850.799771,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.064000,0,0,False,84312.904315,True,False
round-robin/v0,1004,bj-0321,grover_07,7,1000,83868.949394,83868.949394,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.010414,0.005310,0.010668,True,0,True,False
round-robin/v0,1004,bj-0322,bv_08,8,2000,83868.968497,83877.313182,8.344685,sim/ibm-sherbrooke-r,replay-4fec35408000,0,0.193000,0,0,False,0,True,False
round-robin/v0,1004,bj-0323,bv_08,8,2000,83880.861932,83884.133104,3.271173,sim/ibm-torino-r,replay-b4ec271833f2,0,0.560000,0.003610,0,True,0,True,False
round-robin/v0,1004,bj-0324,ghz_08,8,500,83950.052802,83950.052802,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.564000,0,0,False,0,True,False
round-robin/v0,1004,bj-0325,ghz_20,20,2000,83964.504006,83964.504006,0,sim/ibm-sherbrooke-r,replay-4fec35408000,0,0.024000,0.004517,0.013800,False,0,True,False
round-robin/v0,1004,bj-0326,ghz_20,20,500,85415.541043,85415.541043,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.002000,0,0,False,0,True,False
round-robin/v0,1004,bj-0327,wstate_10,10,4000,85418.126554,85418.126554,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.345000,0,0,False,0,True,False
round-robin/v0,1004,bj-0328,wstate_06,6,4000,85434.247526,85434.247526,0,sim/ibm-sherbrooke-r,replay-db437507d9e9,0,0.769000,0,0,False,0,True,False
round-robin/v0,1004,bj-0329,wstate_03,3,500,85441.585738,85441.585738,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.717000,0.004925,0,False,0,True,False
round-robin/v0,1004,bj-0330,bv_12,12,2000,85480.438552,85480.438552,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.369000,0.006593,0,True,86994.371363,True,False
round-robin/v0,1004,bj-0331,ghz_12,12,1000,85815.101254,85815.101254,0,sim/ibm-sherbrooke-r,replay-3acc42b07f27,0,0.078000,0,0,False,86649.162395,True,False
round-robin/v0,1004,bj-0332,grover_07,7,2000,85833.214017,85833.214017,0,sim/ibm-torino-r,replay-b4ec271833f2,0,0.004414,0,0,False,0,True,False
round-robin/v0,1004,bj-0333,ghz_02,2,500,86422.780760,86422.780760,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.917000,0.005360,0.012239,True,0,True,False
round-robin/v0,1004,bj-0334,ghz_16,16,1000,87170.598663,87170.598663,0,sim/ibm-sherbrooke-r,replay-109d184440a6,0,0.033000,0.004579,0.019543,False,0,True,False
round-robin/v0,1004,bj-0335,grover_07,7,500,87358.004920,87358.004920,0,sim/ibm-torino-r,replay-a36b9ddc59df,0,0.014414,0,0,False,89333.170890,True,False
round-robin/v0,1004,bj-0336,ghz_02,2,4000,87371.354316,87371.354316,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.917000,0,0,False,0,True,False
round-robin/v0,1004,bj-0337,wstate_10,10,4000,87721.946676,87721.946676,0,sim/ibm-sherbrooke-r,replay-1459abd2c016,0,0.099000,0,0,False,88290.804527,True,False
round-robin/v0,1004,bj-0338,grover_07,7,1000,87787.230360,87787.230360,0,sim/ibm-torino-r,replay-ec07ffce497a,0,0.009414,0,0.011676,False,88191.925452,True,False
round-robin/v0,1004,bj-0339,wstate_18,18,500,87818.623101,87818.623101,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.070000,0,0,False,0,True,False
round-robin/v0,1004,bj-0340,grover_05,5,500,88137.204637,88137.204637,0,sim/ibm-sherbrooke-r,replay-1459abd2c016,0,0.083681,0,0,False,0,True,False
round-robin/v0,1004,bj-0341,wstate_06,6,2000,88167.468656,88167.468656,0,sim/ibm-torino-r,replay-ec07ffce497a,0,0.688000,0.003889,0.019927,False,0,True,False
round-robin/v0,1004,bj-0342,bv_20,20,2000,88200.951836,88200.951836,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.179000,0,0,False,0,True,False
round-robin/v0,1004,bj-0343,wstate_10,10,2000,88217.179984,88217.179984,0,sim/ibm-sherbrooke-r,replay-d5f66385081b,0,0.062000,0.005479,0,False,90041.482074,True,False
round-robin/v0,1004,bj-0344,qpeexact_12,12,4000,88816.878303,88816.878303,0,sim/ibm-torino-r,replay-b528a190a851,0,0.014000,0.005224,0,False,89669.607899,True,False
round-robin/v0,1004,bj-0345,wstate_18,18,2000,89143.170036,89143.170036,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.070000,0.004868,0,True,0,True,False
round-robin/v0,1004,bj-0346,bv_16,16,2000,89194.419529,89194.419529,0,sim/ibm-sherbrooke-r,replay-63f0ab96bc19,0,0.076000,0.003963,0.009680,True,0,True,False
round-robin/v0,1004,bj-0347,ghz_20,20,500,89744.595279,89744.595279,0,sim/ibm-torino-r,replay-191af3708c11,0,0.003000,0,0,False,90802.632850,True,False
round-robin/v0,1004,bj-0348,wstate_18,18,1000,89855.151850,89855.151850,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.070000,0,0,False,0,True,False
round-robin/v0,1004,bj-0349,wstate_03,3,4000,90523.727635,90523.727635,0,sim/ibm-sherbrooke-r,replay-7881129b05fe,0,0.915000,0.006961,0.019627,False,0,True,False
round-robin/v0,1004,bj-0350,grover_05,5,4000,91722.922541,91722.922541,0,sim/ibm-torino-r,replay-48d92a86c9b6,0,0.137681,0,0,False,0,True,False
round-robin/v0,1004,bj-0351,wstate_03,3,4000,92801.811467,92801.811467,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.902000,0,0,False,0,True,False
round-robin/v0,1004,bj-0352,dj_14,14,2000,92807.887959,92807.887959,0,sim/ibm-sherbrooke-r,replay-0cb946218722,0,0.025000,0,0,False,94743.712226,True,False
round-robin/v0,1004,bj-0353,wstate_03,3,500,92823.254981,92823.254981,0,sim/ibm-torino-r,replay-1cf2c212527d,0,0.758000,0.003940,0,False,0,True,False
round-robin/v0,1004,bj-0354,bv_08,8,1000,92977.606627,92977.606627,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.466000,0,0,False,0,True,False
round-robin/v0,1004,bj-0355,qpeexact_04,4,4000,93311.966495,93311.966495,0,sim/ibm-sherbrooke-r,replay-07b2013e3c8b,0,0.777000,0,0,False,0,True,False
round-robin/v0,1004,bj-0356,bv_16,16,4000,93549.013091,93549.013091,0,sim/ibm-torino-r,replay-a4c018216da4,0,0.041000,0.005533,0,False,94393.129488,True,False
round-robin/v0,1004,bj-0357,bv_12,12,500,93651.406366,93651.406366,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.369000,0.007003,0.019167,False,0,True,False
round-robin/v0,1004,bj-0358,ghz_02,2,2000,94073.712252,94073.712252,0,sim/ibm-sherbrooke-r,replay-480f431484ef,0,0.944000,0.006172,0,False,0,True,False
round-robin/v0,1004,bj-0359,bv_08,8,4000,94116.614813,94116.614813,0,sim/ibm-torino-r,replay-a64924b0e9c7,0,0.636000,0,0,False,94451.038677,True,False
round-robin/v0,1004,bj-0360,wstate_18,18,2000,94179.148178,94179.148178,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.070000,0,0,False,0,True,False
round-robin/v0,1004,bj-0361,grover_03,3,2000,94758.332793,94758.332793,0,sim/ibm-sherbrooke-r,replay-c2bc8afb5771,0,0.802000,0,0,False,96804.526732,True,False
round-robin/v0,1004,bj-0362,grover_05,5,500,95217.031440,95217.031440,0,sim/ibm-torino-r,replay-9b01fc486d1b,0,0.122681,0,0,False,96711.406868,True,False
round-robin/v0,1004,bj-0363,dj_06,6,1000,96074.695945,96074.695945,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.414000,0,0.016981,False,0,True,False
round-robin/v0,1004,bj-0364,wstate_14,14,500,96508.297195,96508.297195,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.027000,0,0,False,0,True,False
round-robin/v0,1004,bj-0365,bv_08,8,2000,97013.118081,97013.118081,0,sim/ibm-torino-r,replay-7ef47e12e107,0,0.625000,0,0,False,98364.448107,True,False
round-robin/v0,1004,bj-0366,ghz_20,20,2000,97220.683204,97220.683204,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.088000,0,0,False,97850.640281,True,False
round-robin/v0,1004,bj-0367,wstate_10,10,1000,97240.538110,97240.538110,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.083000,0,0,False,98896.298947,True,False
round-robin/v0,1004,bj-0368,qpeexact_12,12,2000,97305.473991,97305.473991,0,sim/ibm-torino-r,replay-4837aa30f08d,0,0.015000,0,0,False,98951.109185,True,False
round-robin/v0,1004,bj-0369,dj_14,14,4000,97306.911595,97306.911595,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.103000,0,0.016675,False,0,True,False
round-robin/v0,1004,bj-0370,wstate_18,18,2000,97345.750774,97345.750774,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.016000,0,0,False,0,True,False
round-robin/v0,1004,bj-0371,grover_03,3,2000,97481.740158,97481.740158,0,sim/ibm-torino-r,replay-4837aa30f08d,0,0.705000,0,0,False,98675.149686,True,False
round-robin/v0,1004,bj-0372,ghz_16,16,2000,98206.703444,98206.703444,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.173000,0,0,False,0,True,False
round-robin/v0,1004,bj-0373,grover_03,3,1000,98253.257361,98253.257361,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.807000,0.005922,0,False,98891.910853,True,False
round-robin/v0,1004,bj-0374,wstate_10,10,2000,98586.765642,98586.765642,0,sim/ibm-torino-r,replay-e93606125b22,0,0.482000,0,0,False,0,True,False
round-robin/v0,1004,bj-0375,qpeexact_12,12,500,98672.305177,98672.305177,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.005000,0.006781,0.010157,True,0,True,False
round-robin/v0,1004,bj-0376,ghz_04,4,1000,98818.433629,98818.433629,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.869000,0.003753,0,True,99959.980106,True,False
round-robin/v0,1004,bj-0377,grover_07,7,1000,98925.160149,98925.160149,0,sim/ibm-torino-r,replay-e93606125b22,0,0.009414,0,0,False,0,True,False
round-robin/v0,1004,bj-0378,bv_12,12,4000,99177.549537,99177.549537,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.369000,0,0,False,0,True,False
round-robin/v0,1004,bj-0379,wstate_10,10,1000,100849.231389,100849.231389,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.083000,0.007434,0.018162,False,0,True,False
round-robin/v0,1004,bj-0380,qpeexact_08,8,2000,101914.673262,101914.673262,0,sim/ibm-torino-r,replay-4094e24c88c4,0,0.228000,0,0,False,0,True,False
round-robin/v0,1004,bj-0381,wstate_18,18,4000,101918.663123,101918.663123,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.070000,0,0,False,0,True,False
round-robin/v0,1004,bj-0382,bv_16,16,500,101996.163873,101996.163873,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.073000,0,0.008001,True,102827.207931,True,False
round-robin/v0,1004,bj-0383,ghz_20,20,1000,102108.912973,102108.912973,0,sim/ibm-torino-r,replay-4c15aaef4813,0,0.002000,0.003840,0,False,103255.318493,True,False
round-robin/v0,1004,bj-0384,dj_14,14,2000,102139.341855,102139.341855,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.103000,0,0,False,0,True,False
round-robin/v0,1004,bj-0385,wstate_06,6,4000,102196.878562,102196.878562,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.782000,0.006844,0,False,0,True,False
round-robin/v0,1004,bj-0386,dj_14,14,500,102531.313606,102531.313606,0,sim/ibm-torino-r,replay-4c15aaef4813,0,0.014000,0.004429,0,False,0,True,False
round-robin/v0,1004,bj-0387,ghz_20,20,500,102545.749129,102545.749129,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.088000,0,0,False,0,True,False
round-robin/v0,1004,bj-0388,bv_20,20,2000,102578.265536,102578.265536,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.055000,0.004521,0.011973,True,103606.909179,True,False
round-robin/v0,1004,bj-0389,ghz_04,4,2000,102581.881469,102581.881469,0,sim/ibm-torino-r,replay-4c15aaef4813,0,0.719000,0,0,False,0,True,False
round-robin/v0,1004,bj-0390,wstate_18,18,4000,103049.194274,103049.194274,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.070000,0,0,False,103378.920240,True,False
round-robin/v0,1004,bj-0391,wstate_10,10,2000,103051.305519,103051.305519,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.083000,0,0,False,104951.319817,True,False
round-robin/v0,1004,bj-0392,ghz_02,2,2000,103343.915276,103343.915276,0,sim/ibm-torino-r,replay-1b4635dad08e,0,0.784000,0,0,False,0,True,False
round-robin/v0,1004,bj-0393,bv_12,12,1000,104258.245216,104258.245216,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.369000,0,0,False,0,True,False
round-robin/v0,1004,bj-0394,wstate_18,18,1000,104830.693226,104830.693226,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.016000,0,0,False,0,True,False
round-robin/v0,1004,bj-0395,ghz_20,20,1000,105666.827275,105666.827275,0,sim/ibm-torino-r,replay-164689271254,0,0.000000,0,0,False,0,True,False
round-robin/v0,1004,bj-0396,ghz_02,2,500,105719.272975,105719.272975,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.917000,0.007090,0,False,107174.570446,True,False
round-robin/v0,1004,bj-0397,ghz_08,8,4000,106340.090528,106340.090528,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.197000,0.006255,0,False,0,True,False
round-robin/v0,1004,bj-0398,dj_03,3,2000,106808.930814,106808.930814,0,sim/ibm-torino-r,replay-667eec201c1f,0,0.731000,0,0,False,0,True,False
round-robin/v0,1004,bj-0399,qpeexact_08,8,1000,107046.400415,107046.400415,0,sim/ibm-brisbane-r,replay-e1972483a4e9,0,0.071000,0,0,False,0,True,False
round-robin/v0,1004,bj-0400,wstate_06,6,4000,107683.408659,107683.408659,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.782000,0,0,False,0,True,False
round-robin/v0,1004,bj-0401,bv_12,12,500,108286.169494,108286.169494,0,sim/ibm-torino-r,replay-9ffeb1cd506e,0,0.241000,0,0,False,0,True,False
round-robin/v0,1004,bj-0402,dj_03,3,4000,108318.994406,108318.994406,0,sim/ibm-brisbane-r,replay-274dae39b72b,0,0.935000,0,0.011162,False,0,True,False
round-robin/v0,1004,bj-0403,ghz_08,8,1000,108739.460899,108739.460899,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.197000,0,0,False,0,True,False
round-robin/v0,1004,bj-0404,ghz_16,16,1000,108902.971457,108902.971457,0,sim/ibm-torino-r,replay-73e72120e012,0,0.018000,0.006319,0,False,110780.670642,True,False
round-robin/v0,1004,bj-0405,bv_04,4,500,108948.584524,108948.584524,0,sim/ibm-brisbane-r,replay-0e2c43c9206c,0,0.904000,0,0,False,110310.620302,True,False
round-robin/v0,1004,bj-0406,grover_03,3,2000,109152.634552,109152.634552,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.807000,0,0.015138,False,109713.512854,True,False
round-robin/v0,1004,bj-0407,wstate_03,3,500,109773.397815,109773.397815,0,sim/ibm-torino-r,replay-3fa0575b7f9b,0,0.739000,0,0,False,0,True,False
round-robin/v0,1004,bj-0408,wstate_18,18,1000,109884.786426,109884.786426,0,sim/ibm-brisbane-r,replay-b70362fd1cb9,0,0.105000,0.004402,0.016492,True,110767.633713,True,False
round-robin/v0,1004,bj-0409,grover_07,7,1000,109892.794136,109892.794136,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.011414,0,0,False,110611.068220,True,False
round-robin/v0,1004,bj-0410,ghz_16,16,4000,110260.445310,110260.445310,0,sim/ibm-torino-r,replay-4e7884088dcf,0,0.018000,0,0,False,0,True,False
round-robin/v0,1004,bj-0411,ghz_02,2,1000,110269.259407,110269.259407,0,sim/ibm-brisbane-r,replay-b70362fd1cb9,0,0.954000,0.007016,0,False,0,True,False
round-robin/v0,1004,bj-0412,bv_16,16,500,110282.777655,110282.777655,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.073000,0,0,False,0,True,False
round-robin/v0,1004,bj-0413,wstate_03,3,2000,110318.307611,110318.307611,0,sim/ibm-torino-r,replay-4e7884088dcf,0,0.729000,0,0,False,111943.030342,True,False
round-robin/v0,1004,bj-0414,ghz_16,16,1000,110769.695811,110769.695811,0,sim/ibm-brisbane-r,replay-46a9ff4f2c29,0,0.246000,0.007153,0,False,111830.782086,True,False
round-robin/v0,1004,bj-0415,wstate_14,14,1000,110811.474742,110811.474742,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.027000,0,0,False,111928.566351,True,False
round-robin/v0,1004,bj-0416,grover_07,7,2000,110901.401320,110901.401320,0,sim/ibm-torino-r,replay-4c4ca6f0c983,0,0.013414,0,0,False,0,True,False
round-robin/v0,1004,bj-0417,wstate_10,10,1000,111143.435876,111143.435876,0,sim/ibm-brisbane-r,replay-caa6b4ab92ae,0,0.458000,0,0,False,113204.008477,True,False
round-robin/v0,1004,bj-0418,qpeexact_12,12,1000,111226.266497,111226.266497,0,sim/ibm-sherbrooke-r,replay-707405aa2fc8,0,0.000000,0.005346,0,False,0,True,False
round-robin/v0,1004,bj-0419,ghz_02,2,2000,111641.997473,111641.997473,0,sim/ibm-torino-r,replay-8a0bb6d28f2d,0,0.783000,0,0,False,0,True,False
